region,gender,year,method,count
경기,남,2011.0,etc,0.0
경기,여,2011.0,etc,0.0
강원,남,2011.0,etc,0.0
강원,여,2011.0,etc,0.0
충북,남,2011.0,etc,0.0
충북,여,2011.0,etc,0.0
대전·세종·충남,남,2011.0,etc,0.0
대전·세종·충남,여,2011.0,etc,0.0
전북,남,2011.0,etc,0.0
전북,여,2011.0,etc,0.0
광주·전남,남,2011.0,etc,0.0
광주·전남,여,2011.0,etc,0.0
경남,남,2011.0,etc,0.0
경남,여,2011.0,etc,0.0
제주,남,2011.0,etc,0.0
제주,여,2011.0,etc,0.0
대한적십자사 외,남,2011.0,etc,928.0
대한적십자사 외,여,2011.0,etc,154.0
서울중앙,남,2012.0,etc,0.0
서울중앙,여,2012.0,etc,0.0
서울서부,남,2012.0,etc,88.0
서울서부,여,2012.0,etc,1.0
서울남부,남,2012.0,etc,0.0
서울남부,여,2012.0,etc,0.0
서울동부,남,2012.0,etc,0.0
서울동부,여,2012.0,etc,0.0
부산,남,2012.0,etc,0.0
부산,여,2012.0,etc,0.0
대구·경북,남,2012.0,etc,0.0
대구·경북,여,2012.0,etc,0.0
인천,남,2012.0,etc,0.0
인천,여,2012.0,etc,0.0
울산,남,2012.0,etc,0.0
울산,여,2012.0,etc,0.0
경기,남,2012.0,etc,0.0
경기,여,2012.0,etc,0.0
강원,남,2012.0,etc,0.0
강원,여,2012.0,etc,0.0
충북,남,2012.0,etc,0.0
충북,여,2012.0,etc,0.0
대전·세종·충남,남,2012.0,etc,0.0
대전·세종·충남,여,2012.0,etc,0.0
전북,남,2012.0,etc,0.0
전북,여,2012.0,etc,0.0
광주·전남,남,2012.0,etc,0.0
광주·전남,여,2012.0,etc,0.0
경남,남,2012.0,etc,0.0
경남,여,2012.0,etc,0.0
제주,남,2012.0,etc,0.0
제주,여,2012.0,etc,0.0
대한적십자사 외,남,2012.0,etc,892.0
대한적십자사 외,여,2012.0,etc,132.0
서울중앙,남,2013.0,etc,0.0
서울중앙,여,2013.0,etc,0.0
서울서부,남,2013.0,etc,0.0
서울서부,여,2013.0,etc,0.0
서울남부,남,2013.0,etc,0.0
서울남부,여,2013.0,etc,0.0
서울동부,남,2013.0,etc,0.0
서울동부,여,2013.0,etc,0.0
부산,남,2013.0,etc,0.0
부산,여,2013.0,etc,0.0
대구·경북,남,2013.0,etc,0.0
대구·경북,여,2013.0,etc,0.0
인천,남,2013.0,etc,0.0
인천,여,2013.0,etc,0.0
울산,남,2013.0,etc,0.0
울산,여,2013.0,etc,0.0
경기,남,2013.0,etc,0.0
경기,여,2013.0,etc,0.0
강원,남,2013.0,etc,0.0
강원,여,2013.0,etc,0.0
충북,남,2013.0,etc,0.0
충북,여,2013.0,etc,0.0
대전·세종·충남,남,2013.0,etc,0.0
대전·세종·충남,여,2013.0,etc,0.0
전북,남,2013.0,etc,0.0
전북,여,2013.0,etc,0.0
광주·전남,남,2013.0,etc,0.0
광주·전남,여,2013.0,etc,0.0
경남,남,2013.0,etc,0.0
경남,여,2013.0,etc,0.0
제주,남,2013.0,etc,0.0
제주,여,2013.0,etc,0.0
대한적십자사 외,남,2013.0,etc,680.0
대한적십자사 외,여,2013.0,etc,141.0
서울중앙,남,2014.0,etc,0.0
서울중앙,여,2014.0,etc,0.0
서울서부,남,2014.0,etc,0.0
서울서부,여,2014.0,etc,0.0
서울남부,남,2014.0,etc,0.0
서울남부,여,2014.0,etc,0.0
서울동부,남,2014.0,etc,0.0
서울동부,여,2014.0,etc,0.0
부산,남,2014.0,etc,0.0
부산,여,2014.0,etc,0.0
대구·경북,남,2014.0,etc,0.0
대구·경북,여,2014.0,etc,0.0
인천,남,2014.0,etc,0.0
인천,여,2014.0,etc,0.0
울산,남,2014.0,etc,0.0
울산,여,2014.0,etc,0.0
경기,남,2014.0,etc,0.0
경기,여,2014.0,etc,0.0
강원,남,2014.0,etc,0.0
강원,여,2014.0,etc,0.0
충북,남,2014.0,etc,0.0
충북,여,2014.0,etc,0.0
대전·세종·충남,남,2014.0,etc,0.0
대전·세종·충남,여,2014.0,etc,0.0
전북,남,2014.0,etc,0.0
전북,여,2014.0,etc,0.0
광주·전남,남,2014.0,etc,0.0
광주·전남,여,2014.0,etc,0.0
경남,남,2014.0,etc,0.0
경남,여,2014.0,etc,0.0
제주,남,2014.0,etc,0.0
제주,여,2014.0,etc,0.0
대한적십자사 외,남,2014.0,etc,764.0
대한적십자사 외,여,2014.0,etc,99.0
서울중앙,남,2015.0,etc,0.0
서울중앙,여,2015.0,etc,0.0
서울서부,남,2015.0,etc,0.0
서울서부,여,2015.0,etc,0.0
서울남부,남,2015.0,etc,0.0
서울남부,여,2015.0,etc,0.0
서울동부,남,2015.0,etc,0.0
서울동부,여,2015.0,etc,0.0
부산,남,2015.0,etc,0.0
부산,여,2015.0,etc,0.0
대구·경북,남,2015.0,etc,0.0
대구·경북,여,2015.0,etc,0.0
인천,남,2015.0,etc,0.0
인천,여,2015.0,etc,0.0
울산,남,2015.0,etc,0.0
울산,여,2015.0,etc,0.0
경기,남,2015.0,etc,0.0
경기,여,2015.0,etc,0.0
강원,남,2015.0,etc,0.0
강원,여,2015.0,etc,0.0
충북,남,2015.0,etc,0.0
충북,여,2015.0,etc,0.0
대전·세종·충남,남,2015.0,etc,0.0
대전·세종·충남,여,2015.0,etc,0.0
전북,남,2015.0,etc,0.0
전북,여,2015.0,etc,0.0
광주·전남,남,2015.0,etc,0.0
광주·전남,여,2015.0,etc,0.0
경남,남,2015.0,etc,0.0
경남,여,2015.0,etc,0.0
제주,남,2015.0,etc,0.0
제주,여,2015.0,etc,0.0
대한적십자사 외,남,2015.0,etc,629.0
대한적십자사 외,여,2015.0,etc,68.0
서울중앙,남,2016.0,etc,0.0
서울중앙,여,2016.0,etc,0.0
서울서부,남,2016.0,etc,0.0
서울서부,여,2016.0,etc,0.0
서울남부,남,2016.0,etc,0.0
서울남부,여,2016.0,etc,0.0
서울동부,남,2016.0,etc,0.0
서울동부,여,2016.0,etc,0.0
부산,남,2016.0,etc,0.0
부산,여,2016.0,etc,0.0
대구·경북,남,2016.0,etc,0.0
대구·경북,여,2016.0,etc,0.0
인천,남,2016.0,etc,0.0
인천,여,2016.0,etc,0.0
울산,남,2016.0,etc,0.0
울산,여,2016.0,etc,0.0
경기,남,2016.0,etc,0.0
경기,여,2016.0,etc,0.0
강원,남,2016.0,etc,0.0
강원,여,2016.0,etc,0.0
충북,남,2016.0,etc,0.0
충북,여,2016.0,etc,0.0
대전·세종·충남,남,2016.0,etc,0.0
대전·세종·충남,여,2016.0,etc,0.0
전북,남,2016.0,etc,0.0
전북,여,2016.0,etc,0.0
광주·전남,남,2016.0,etc,0.0
광주·전남,여,2016.0,etc,0.0
경남,남,2016.0,etc,0.0
경남,여,2016.0,etc,0.0
제주,남,2016.0,etc,0.0
제주,여,2016.0,etc,0.0
대한적십자사 외,남,2016.0,etc,533.0
대한적십자사 외,여,2016.0,etc,63.0
서울중앙,남,2017.0,etc,0.0
서울중앙,여,2017.0,etc,0.0
서울서부,남,2017.0,etc,0.0
서울서부,여,2017.0,etc,0.0
서울남부,남,2017.0,etc,0.0
서울남부,여,2017.0,etc,0.0
서울동부,남,2017.0,etc,0.0
서울동부,여,2017.0,etc,0.0
부산,남,2017.0,etc,0.0
부산,여,2017.0,etc,0.0
대구·경북,남,2017.0,etc,0.0
대구·경북,여,2017.0,etc,0.0
인천,남,2017.0,etc,0.0
인천,여,2017.0,etc,0.0
울산,남,2017.0,etc,0.0
울산,여,2017.0,etc,0.0
경기,남,2017.0,etc,0.0
경기,여,2017.0,etc,0.0
강원,남,2017.0,etc,0.0
강원,여,2017.0,etc,0.0
충북,남,2017.0,etc,0.0
충북,여,2017.0,etc,0.0
대전·세종·충남,남,2017.0,etc,0.0
대전·세종·충남,여,2017.0,etc,0.0
전북,남,2017.0,etc,0.0
전북,여,2017.0,etc,0.0
광주·전남,남,2017.0,etc,0.0
광주·전남,여,2017.0,etc,0.0
경남,남,2017.0,etc,0.0
경남,여,2017.0,etc,0.0
제주,남,2017.0,etc,0.0
제주,여,2017.0,etc,0.0
대한적십자사 외,남,2017.0,etc,583.0
대한적십자사 외,여,2017.0,etc,54.0
서울중앙,남,2018.0,etc,0.0
서울중앙,여,2018.0,etc,0.0
서울서부,남,2018.0,etc,0.0
서울서부,여,2018.0,etc,0.0
서울남부,남,2018.0,etc,0.0
서울남부,여,2018.0,etc,0.0
서울동부,남,2018.0,etc,0.0
서울동부,여,2018.0,etc,0.0
부산,남,2018.0,etc,0.0
부산,여,2018.0,etc,0.0
대구·경북,남,2018.0,etc,0.0
대구·경북,여,2018.0,etc,0.0
인천,남,2018.0,etc,0.0
인천,여,2018.0,etc,0.0
울산,남,2018.0,etc,0.0
울산,여,2018.0,etc,0.0
경기,남,2018.0,etc,0.0
경기,여,2018.0,etc,0.0
강원,남,2018.0,etc,0.0
강원,여,2018.0,etc,0.0
충북,남,2018.0,etc,0.0
충북,여,2018.0,etc,0.0
대전·세종·충남,남,2018.0,etc,0.0
대전·세종·충남,여,2018.0,etc,0.0
전북,남,2018.0,etc,0.0
전북,여,2018.0,etc,0.0
광주·전남,남,2018.0,etc,0.0
광주·전남,여,2018.0,etc,0.0
경남,남,2018.0,etc,0.0
경남,여,2018.0,etc,0.0
제주,남,2018.0,etc,0.0
제주,여,2018.0,etc,0.0
대한적십자사 외,남,2018.0,etc,469.0
대한적십자사 외,여,2018.0,etc,58.0
서울중앙,남,2019.0,etc,0.0
서울중앙,여,2019.0,etc,0.0
서울서부,남,2019.0,etc,0.0
서울서부,여,2019.0,etc,0.0
서울남부,남,2019.0,etc,0.0
서울남부,여,2019.0,etc,0.0
서울동부,남,2019.0,etc,0.0
서울동부,여,2019.0,etc,0.0
부산,남,2019.0,etc,0.0
부산,여,2019.0,etc,0.0
대구·경북,남,2019.0,etc,0.0
대구·경북,여,2019.0,etc,0.0
인천,남,2019.0,etc,0.0
인천,여,2019.0,etc,0.0
울산,남,2019.0,etc,0.0
울산,여,2019.0,etc,0.0
경기,남,2019.0,etc,0.0
경기,여,2019.0,etc,0.0
강원,남,2019.0,etc,0.0
강원,여,2019.0,etc,0.0
충북,남,2019.0,etc,0.0
충북,여,2019.0,etc,0.0
대전·세종·충남,남,2019.0,etc,0.0
대전·세종·충남,여,2019.0,etc,0.0
전북,남,2019.0,etc,0.0
전북,여,2019.0,etc,0.0
광주·전남,남,2019.0,etc,0.0
광주·전남,여,2019.0,etc,0.0
경남,남,2019.0,etc,0.0
경남,여,2019.0,etc,0.0
제주,남,2019.0,etc,0.0
제주,여,2019.0,etc,0.0
대한적십자사 외,남,2019.0,etc,467.0
대한적십자사 외,여,2019.0,etc,30.0
서울중앙,남,2020.0,etc,0.0
서울중앙,여,2020.0,etc,0.0
서울서부,남,2020.0,etc,0.0
서울서부,여,2020.0,etc,0.0
서울남부,남,2020.0,etc,0.0
서울남부,여,2020.0,etc,0.0
서울동부,남,2020.0,etc,0.0
서울동부,여,2020.0,etc,0.0
부산,남,2020.0,etc,0.0
부산,여,2020.0,etc,0.0
대구·경북,남,2020.0,etc,0.0
대구·경북,여,2020.0,etc,0.0
인천,남,2020.0,etc,0.0
인천,여,2020.0,etc,0.0
울산,남,2020.0,etc,0.0
울산,여,2020.0,etc,0.0
경기,남,2020.0,etc,0.0
경기,여,2020.0,etc,0.0
강원,남,2020.0,etc,0.0
강원,여,2020.0,etc,0.0
충북,남,2020.0,etc,0.0
충북,여,2020.0,etc,0.0
대전·세종·충남,남,2020.0,etc,0.0
대전·세종·충남,여,2020.0,etc,0.0
전북,남,2020.0,etc,0.0
전북,여,2020.0,etc,0.0
광주·전남,남,2020.0,etc,0.0
광주·전남,여,2020.0,etc,0.0
경남,남,2020.0,etc,0.0
경남,여,2020.0,etc,0.0
제주,남,2020.0,etc,0.0
제주,여,2020.0,etc,0.0
대한적십자사 외,남,2020.0,etc,440.0
대한적십자사 외,여,2020.0,etc,12.0
서울중앙,남,2021.0,etc,0.0
서울중앙,여,2021.0,etc,0.0
서울서부,남,2021.0,etc,0.0
서울서부,여,2021.0,etc,0.0
서울남부,남,2021.0,etc,0.0
서울남부,여,2021.0,etc,0.0
서울동부,남,2021.0,etc,0.0
서울동부,여,2021.0,etc,0.0
부산,남,2021.0,etc,0.0
부산,여,2021.0,etc,0.0
대구·경북,남,2021.0,etc,0.0
대구·경북,여,2021.0,etc,0.0
인천,남,2021.0,etc,0.0
인천,여,2021.0,etc,0.0
울산,남,2021.0,etc,0.0
울산,여,2021.0,etc,0.0
경기,남,2021.0,etc,0.0
경기,여,2021.0,etc,0.0
강원,남,2021.0,etc,0.0
강원,여,2021.0,etc,0.0
충북,남,2021.0,etc,0.0
충북,여,2021.0,etc,0.0
대전·세종·충남,남,2021.0,etc,0.0
대전·세종·충남,여,2021.0,etc,0.0
전북,남,2021.0,etc,0.0
전북,여,2021.0,etc,0.0
광주·전남,남,2021.0,etc,0.0
광주·전남,여,2021.0,etc,0.0
경남,남,2021.0,etc,0.0
경남,여,2021.0,etc,0.0
제주,남,2021.0,etc,0.0
제주,여,2021.0,etc,0.0
대한적십자사 외,남,2021.0,etc,537.0
대한적십자사 외,여,2021.0,etc,38.0
서울중앙,남,2022.0,etc,0.0
서울중앙,여,2022.0,etc,0.0
서울서부,남,2022.0,etc,0.0
서울서부,여,2022.0,etc,0.0
서울남부,남,2022.0,etc,0.0
서울남부,여,2022.0,etc,0.0
서울동부,남,2022.0,etc,0.0
서울동부,여,2022.0,etc,0.0
부산,남,2022.0,etc,0.0
부산,여,2022.0,etc,0.0
대구·경북,남,2022.0,etc,0.0
대구·경북,여,2022.0,etc,0.0
인천,남,2022.0,etc,0.0
인천,여,2022.0,etc,0.0
울산,남,2022.0,etc,0.0
울산,여,2022.0,etc,0.0
경기,남,2022.0,etc,0.0
경기,여,2022.0,etc,0.0
강원,남,2022.0,etc,0.0
강원,여,2022.0,etc,0.0
충북,남,2022.0,etc,0.0
충북,여,2022.0,etc,0.0
대전·세종·충남,남,2022.0,etc,0.0
대전·세종·충남,여,2022.0,etc,0.0
전북,남,2022.0,etc,0.0
전북,여,2022.0,etc,0.0
광주·전남,남,2022.0,etc,0.0
광주·전남,여,2022.0,etc,0.0
경남,남,2022.0,etc,0.0
경남,여,2022.0,etc,0.0
제주,남,2022.0,etc,0.0
제주,여,2022.0,etc,0.0
대한적십자사 외,남,2022.0,etc,413.0
대한적십자사 외,여,2022.0,etc,52.0
,,,etc,
,,,etc,
,,,etc,
