promo_name,promo_url,promo_hits,region,gender,special_promo_coef,special_promo_control_coef,special_promo_dates,special_promo_control_dates
(서울중앙혈액원)헌혈자와 함께 하는 행복한 헌혈자의날 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181120&result=L,18865,서울중앙,여,0.05310766765784252,-0.04617830236883981,8,28
[서울중앙혈액원] 6.14. 헌혈자의날 기념 영화 '귀공자' 시사회 초대 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181020&result=L,8240,서울중앙,남,-0.029262293741098334,0.053853480675878834,8,28
[서울중앙혈액원] 6.14. 헌혈자의날 기념 영화 '귀공자' 시사회 초대 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181020&result=L,8240,서울중앙,여,-0.2735921548107297,0.020011313937252157,8,28
(서울중앙)영화 리바운드 시사회 초대,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180540&result=L,2565,서울중앙,남,-0.006927684896837791,-0.033193124729341175,2,28
(서울중앙)영화 리바운드 시사회 초대,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180540&result=L,2565,서울중앙,여,-0.2886214314021816,-0.12839250173427125,2,28
"(서울중앙)헌혈하고 점심 먹자, Let's B-Lunch 프로모션",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180522&result=L,9953,서울중앙,남,-0.11638965701034454,0.011702396307683612,26,28
"(서울중앙)헌혈하고 점심 먹자, Let's B-Lunch 프로모션",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180522&result=L,9953,서울중앙,여,-0.12308809420309959,-0.06315491588669334,26,28
[서울중앙혈액원]새학기를 맞아 충전해 DREAM 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180320&result=L,11142,서울중앙,남,0.11122546516674173,0.0014380226808143675,31,28
[서울중앙혈액원]새학기를 맞아 충전해 DREAM 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180320&result=L,11142,서울중앙,여,-0.10543638082591131,-0.046266779471569916,31,28
2023년 설맞이 프로모션 꽃길만 걷끼,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180080&result=L,6790,서울중앙,남,0.1190975811494349,-0.021243380593767867,6,28
2023년 설맞이 프로모션 꽃길만 걷끼,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180080&result=L,6790,서울중앙,여,0.0499575042106554,-0.09492445817769024,6,28
어른이들 선물은 레드크로스가 쏜다!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=165299&result=L,18369,서울중앙,남,0.15237907774193646,0.09702978761889589,14,27
어른이들 선물은 레드크로스가 쏜다!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=165299&result=L,18369,서울중앙,여,-0.12135727678253459,-0.2386458440560061,14,27
3060 헌혈프로모션 (2차),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164617&result=L,18381,서울중앙,남,-0.07217455865621951,-0.06522293445606192,20,28
3060 헌혈프로모션 (2차),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164617&result=L,18381,서울중앙,여,-0.09238824485297975,0.03249950006937712,20,28
3060 헌혈프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164425&result=L,15901,서울중앙,남,-0.13098085235316095,0.047404415618552506,21,27
3060 헌혈프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164425&result=L,15901,서울중앙,여,0.03846882824276402,0.21223051486598835,21,27
꽃중년 꽃보다 헌혈,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164097&result=L,7352,서울중앙,남,-0.1158321535524365,0.07379936219008149,31,27
꽃중년 꽃보다 헌혈,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164097&result=L,7352,서울중앙,여,-0.008112545801238774,0.13665913861291565,31,27
2022년 헌혈자의 날(6.14) “함께해요!”,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=163419&result=L,28572,서울중앙,남,-0.06560577416810352,-0.027104731615209283,31,28
2022년 헌혈자의 날(6.14) “함께해요!”,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=163419&result=L,28572,서울중앙,여,-0.004228663475662612,-0.08270877061399579,31,28
헌혈하고 집에서 즐기는 '낭만 홈캠핑',https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162377&result=L,39260,서울중앙,남,-0.11208231647081822,0.009572936728945821,31,28
헌혈하고 집에서 즐기는 '낭만 홈캠핑',https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162377&result=L,39260,서울중앙,여,0.1299089477134437,0.05677002187057107,31,28
2021년 중장년 헌혈자를 위한 서울중앙혈액원 헌혈문화이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162097&result=L,12000,서울중앙,남,0.03239837198019523,-0.05231477714514977,17,28
2021년 중장년 헌혈자를 위한 서울중앙혈액원 헌혈문화이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162097&result=L,12000,서울중앙,여,0.07468496107976542,-0.030038217996343382,17,28
2021 추석맞이 마음전달 ‘헌혈을 부탁해’,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161381&result=L,10030,서울중앙,남,0.04890645904779554,0.08073531940559543,14,26
2021 추석맞이 마음전달 ‘헌혈을 부탁해’,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161381&result=L,10030,서울중앙,여,-0.30895638601640985,-0.16329958654532828,14,26
HOT한 여름 COOL한 헌혈,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161097&result=L,16704,서울중앙,남,-0.007414458400360471,-0.09326252642462038,25,28
HOT한 여름 COOL한 헌혈,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161097&result=L,16704,서울중앙,여,-0.09531444703369726,-0.20349316991470034,25,28
[인천혈액원] 헌혈의집 시흥센터 개소 3개월 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181081&result=L,1495,인천,남,0.050409861024267553,0.09512860633322923,8,28
[인천혈액원] 헌혈의집 시흥센터 개소 3개월 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181081&result=L,1495,인천,여,0.08034400291419715,-0.005922096224526103,8,28
[인천혈액원] 2023년 헌혈자의 날 기념 감사 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181040&result=L,13331,인천,남,0.20621018554436438,0.010994927574870656,7,27
[인천혈액원] 2023년 헌혈자의 날 기념 감사 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181040&result=L,13331,인천,여,0.0797555879073802,-0.04729132698032809,7,27
[인천혈액원] 성년의날 기념 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180861&result=L,1495,인천,남,-0.06015932109036032,0.020864497373812695,1,28
[인천혈액원] 성년의날 기념 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180861&result=L,1495,인천,여,0.26924806146209174,-0.1320826785466386,1,28
[인천혈액원] 10대 헌혈 응원 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180160&result=L,2713,인천,남,0.01218797558824832,0.04939989471879294,23,26
[인천혈액원] 10대 헌혈 응원 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180160&result=L,2713,인천,여,-0.02502815003057127,-0.03380603160584864,23,26
인천혈액원 중장년층 문화행사,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164979&result=L,8927,인천,남,0.08516670759006618,-0.1239590952833383,27,28
인천혈액원 중장년층 문화행사,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164979&result=L,8927,인천,여,-0.139485219123103,0.0018555573671890997,27,28
