promo_name,promo_url,promo_hits,region,gender,special_promo_coef,special_promo_p_val,special_promo_control_coef,special_promo_control_p_val,special_promo_dates,special_promo_control_dates
[서울동부혈액원] 헌혈하고 예뻐져봄!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180640&result=L,11041,서울동부,여,0.12194597966463917,0.11395188381016555,0.028609834800723006,0.6026230296054812,14,28
[서울동부혈액원] 4.1~4.16 헌혈하고 롯데월드로 봄소풍 떠나봄!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180560&result=L,11989,서울동부,남,-0.11483298885717971,0.051203720347328494,0.1237007843565821,0.005822943884838793,16,28
[서울동부혈액원] 4.1~4.16 헌혈하고 롯데월드로 봄소풍 떠나봄!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180560&result=L,11989,서울동부,여,-0.026307984271434975,0.7155629691295808,0.0690613932387537,0.20885738338667292,16,28
[서울동부혈액원] 3.24(금) 뮤지컬 베토벤 공연/추첨 증정 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180501&result=L,6240,서울동부,남,0.22713338705074337,0.01049581346978296,0.14218574671456854,0.0015623259044804084,7,28
[서울동부혈액원] 3.24(금) 뮤지컬 베토벤 공연/추첨 증정 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180501&result=L,6240,서울동부,여,0.00919713181370424,0.9323311343610874,-0.03483351628900692,0.5251197897272918,7,28
[서울동부혈액원] 3.17(금) 뮤지컬 베토벤 추첨 증정 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180500&result=L,1281,서울동부,남,0.24805393938676076,0.2875161751385088,0.23567862319441996,1.561394268292993e-07,1,28
[서울동부혈액원] 3.17(금) 뮤지컬 베토벤 추첨 증정 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180500&result=L,1281,서울동부,여,0.3064659281590799,0.28526880343981187,-0.00872537130763003,0.8736020786699656,1,28
[서울동부혈액원] 3.15(수) 뮤지컬 베토벤 추첨 증정 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180460&result=L,3839,서울동부,남,0.32165059468580864,0.16832648354290225,0.21996115307472983,9.666408899026095e-07,1,28
[서울동부혈액원] 3.15(수) 뮤지컬 베토벤 추첨 증정 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180460&result=L,3839,서울동부,여,0.23446894307548047,0.41400628525025984,0.017889518005625424,0.7443925725120485,1,28
[서울동부혈액원] 추위 뚫고 따뜻한 헌혈 사랑 나누기,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180200&result=L,9515,서울동부,남,0.0959281892812019,0.03290385375017932,0.1703288810909921,0.00016690004335194935,28,28
[서울동부혈액원] 추위 뚫고 따뜻한 헌혈 사랑 나누기,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180200&result=L,9515,서울동부,여,0.06928524286756668,0.2087385961499829,0.07271854892394501,0.18865749324790315,28,28
서울동부혈액원 중장년 문화행사 (11월:롯데월드),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164341&result=L,7020,서울동부,남,0.12581378281891906,0.003890482651816887,-0.006206309458206458,0.8901832072834697,30,28
서울동부혈액원 중장년 문화행사 (11월:롯데월드),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164341&result=L,7020,서울동부,여,0.09906716699255397,0.06298450863796194,0.028109221290066613,0.6095004051975241,30,28
서울동부혈액원 중장년 문화행사 (10월:템플스테이),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164339&result=L,4939,서울동부,남,-0.058228293321444205,0.1729764001032089,-0.02417693073100088,0.5894636746270908,31,28
서울동부혈액원 중장년 문화행사 (10월:템플스테이),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164339&result=L,4939,서울동부,여,0.09339642636688184,0.0752155238034752,0.04915817540769073,0.3717092278732521,31,28
서울동부혈액원 중장년 문화행사 (9월:한강 디너크루즈),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164337&result=L,12454,서울동부,남,-0.022471944114850942,0.6031019563366973,-0.1304238835666277,0.0035549014848649343,30,28
서울동부혈액원 중장년 문화행사 (9월:한강 디너크루즈),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164337&result=L,12454,서울동부,여,0.26972560875810114,4.294844164492075e-07,0.14157933348478208,0.009816400231968222,30,28
서울동부혈액원 헌혈자의날 축제 “육일사 투게더” ,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=163257&result=L,42154,서울동부,남,0.07426398097105683,0.07439907156016284,0.017604448211117084,0.6958217881836177,33,28
서울동부혈액원 헌혈자의날 축제 “육일사 투게더” ,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=163257&result=L,42154,서울동부,여,0.15691309321622796,0.0020577210906237617,0.11283544913522488,0.040381941065683755,33,28
"새로운 시작은 헌혈과 함께, FILA와 함께!",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162749&result=L,45819,서울동부,남,-0.06832426677678075,0.025515402479920724,-0.03177138796677246,0.4764219893768985,62,28
"새로운 시작은 헌혈과 함께, FILA와 함께!",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162749&result=L,45819,서울동부,여,0.11231344553881305,0.0030178549960756286,0.09130597565727676,0.09816739531053288,62,28
1020 헌혈자를 위한 달콤한 크리스마스,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162099&result=L,20304,서울동부,남,0.07084161083789833,0.09868736785685223,0.10586886142181774,0.018806215797159024,31,28
1020 헌혈자를 위한 달콤한 크리스마스,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162099&result=L,20304,서울동부,여,-0.05801950385574024,0.265852707228216,-0.009361770338920305,0.8641389242808004,31,28
3060 헌혈자를 위한 환상의 서울데이트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161737&result=L,30165,서울동부,남,0.01761399037296751,0.695399371627131,0.002290778770797471,0.9594545019547221,28,28
3060 헌혈자를 위한 환상의 서울데이트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161737&result=L,30165,서울동부,여,-0.07911342737356937,0.14731505025191222,-0.062115258603603514,0.25592466296739586,28,28
세계헌혈자의 날 기념 '육일사 투게더',https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=160699&result=L,51202,서울동부,남,0.04853371891836373,0.1552109465542251,-0.13438290774752187,0.002657538949182092,49,28
세계헌혈자의 날 기념 '육일사 투게더',https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=160699&result=L,51202,서울동부,여,-0.06433866739445059,0.12356002218350914,-0.027156136477710834,0.6188361928536443,49,28
(서울중앙혈액원)목동센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181402&result=L,1714,서울중앙,남,0.1985961868714461,0.13143962588879096,0.003931736473167504,0.9452925169269835,3,16
(서울중앙혈액원)목동센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181402&result=L,1714,서울중앙,여,0.43032307767676226,0.0077859684241098365,0.47003242553992364,3.8591325645459625e-11,3,16
(서울중앙혈액원)대화역센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181382&result=L,1387,서울중앙,남,-0.1348721924796637,0.30501504105560734,-0.018088389045784335,0.7058975726888076,3,23
(서울중앙혈액원)대화역센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181382&result=L,1387,서울중앙,여,0.6141549472690891,0.0001616405907670595,0.31845882167040934,9.088444970771237e-08,3,23
[서울중앙혈액원] 구로디지털단지역센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181360&result=L,2677,서울중앙,남,0.04592113083471626,0.7270780948881301,-0.02489089122490335,0.5818012576087239,3,26
[서울중앙혈액원] 구로디지털단지역센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181360&result=L,2677,서울중앙,여,0.5819147460375002,0.00036443883890190993,0.2868586506507641,3.4388751058140014e-07,3,26
[서울중앙혈액원] 영화 밀수 시사회 응모 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181323&result=L,5432,서울중앙,남,0.10891657800529529,0.4975413253137976,-0.0813308644420885,0.061350335729435254,2,28
[서울중앙혈액원] 영화 밀수 시사회 응모 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181323&result=L,5432,서울중앙,여,0.15693425158050697,0.4330962868325372,0.2769193111808458,3.8008608873011885e-07,2,28
[서울중앙혈액원] 중앙센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181322&result=L,4530,서울중앙,남,-0.02700779901170229,0.836870858807989,-0.06930249854764196,0.11103309616418817,3,28
[서울중앙혈액원] 중앙센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181322&result=L,4530,서울중앙,여,0.155323856572295,0.3416142225006593,0.29054386894996154,9.853266210243996e-08,3,28
"[서울중앙혈액원] 서울대역,우장산역센터 개소 N주년 프로모션",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181280&result=L,1111,서울중앙,남,-0.04406680707700319,0.7367799715572529,-0.07502788695895538,0.08436063044511966,3,28
"[서울중앙혈액원] 서울대역,우장산역센터 개소 N주년 프로모션",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181280&result=L,1111,서울중앙,여,0.1088545460807848,0.5073704097286095,0.1951941757210378,0.000348851217173692,3,28
